"area","ano","numero","texto","comando","A","B","C","D","E","resposta","imagem"
"linguagens",2010,118," Texto I Logo depois transferiram para o trapiche o depósito dos objetos que o trabalho do dia lhes proporcionava. Estranhas coisas entraram então para o trapiche. Não mais estranhas, porém, que aqueles meninos, moleques de todas as cores e de idades as mais variadas, desde os nove aos dezesseis anos, que à noite se estendiam pelo assoalho e por debaixo da ponte e dormiam, indiferentes ao vento que circundava o casarão uivando, indiferentes à chuva que muitas vezes os lavava, mas com os olhos puxados para as luzes dos navios, com os ouvidos presos às canções que vinham das embarcações… AMADO, J. Capitães da Areia. São Paulo: Companhia das Letras, 2008 (fragmento). Texto II À margem esquerda do rio Belém, nos fundos do mercado de peixe, ergue-se o velho ingazeiro – ali os bêbados são felizes. Curitiba os considera animais sagrados, provê as suas necessidades de cachaça e pirão. No trivial contentavam-se com as sobras do mercado. TREVISAN, D. 35 noites de paixão: contos escolhidos. Rio de Janeiro: BestBolso, 2009 (fragmento). "," Sob diferentes perspectivas, os fragmentos citados são exemplos de uma abordagem literária recorrente na literatura brasileira do século XX. Em ambos os textos, ","a linguagem afetiva aproxima os narradores dos personagens marginalizados.","a ironia marca o distanciamento dos narradores em relação aos personagens.","o detalhamento do cotidiano dos personagens revela a sua origem social.","o espaço onde vivem os personagens é uma das marcas de sua exclusão.","a crítica à indiferença da sociedade pelos marginalizados é direta.","D",""
"linguagens",2010,119," Soneto Já da morte o palor me cobre o rosto, Nos lábios meus o alento desfalece, Surda agonia o coração fenece, E devora meu ser mortal desgosto! Do leito embalde no macio encosto Tento o sono reter!… já esmorece O corpo exausto que o repouso esquece… Eis o estado em que a mágoa me tem posto! O adeus, o teu adeus, minha saudade, Fazem que insano do viver me prive E tenha os olhos meus na escuridade. Dá-me a esperança com que o ser mantive! Volve ao amante os olhos por piedade, Olhos por quem viveu quem já não vive! AZEVEDO, A. Obra completa. Rio de Janeiro: Nova Aguilar, 2000. "," O núcleo temático do soneto citado é típico da segunda geração romântica, porém configura um lirismo que o projeta para além desse momento específico. O fundamento desse lirismo é "," a angústia alimentada pela constatação da irreversibilidade da morte.","a melancolia que frustra a possibilidade de reação diante da perda.","o descontrole das emoções provocado pela autopiedade.","o desejo de morrer como alívio para a desilusão amorosa.","o gosto pela escuridão como solução para o sofrimento.","B",""
"linguagens",2010,120,"  Figura 1: Disponível em: http://www.clicrbs.com.br/blog/fotos/235151post_foto.jpg. Figura 2: Disponível em: http://esporte.hsw.uol.com.br/volei-jogos-olimpicos.htm. Figura 3: Disponível em: http://www.arel.com.br/eurocup/volei/Acesso em: 27 abr. 2010"," O voleibol é um dos esportes mais praticados na atualidade. Está presente nas competições esportivas, nos jogos escolares e na recreação. Nesse esporte, os praticantes utilizam alguns movimentos específicos como: saque, manchete, bloqueio, levantamento, toque, entre outros. Na sequência de imagens, identificam-se os movimentos de ","sacar e colocar a bola em jogo, defender a bola e realizar a cortada como forma de ataque.","arremessar a bola, tocar para passar a bola ao levantador e bloquear como forma de ataque.","tocar e colocar a bola em jogo, cortar para defender e levantar a bola para atacar.","passar a bola e iniciar a partida, lançar a bola ao levantador e realizar a manchete para defender.","cortar como forma de ataque, passar a bola para defender e bloquear como forma de ataque.","A","enem-data/enem-2010/120-images/context_img_0.png"
"linguagens",2010,121," O presidente Lula assinou, em 29 de setembro de 2008, decreto sobre o Novo Acordo Ortográfico da Língua Portuguesa. As novas regras afetam principalmente o uso dos acentos agudos e circunflexo, do trema e do hífen. Longe de um consenso, muita polêmica tem-se levantado em Macau e nos oito países de língua portuguesa: Brasil, Angola, Cabo Verde, Guiné-Bissau, Moçambique, Portugal, São Tomé e Príncipe e Timor Leste. "," Comparando as diferentes opiniões sobre a validade de se estabelecer o acordo para fins de unificação o argumento que, em grande parte, foge a essa discussão é ","""A academia (Brasileira de Letras) encara essa aprovação como um marco histórico. Inscreve-se, finalmente, a Língua Portuguesa no rol daquelas que conseguiram beneficiar-se há mais tempo da unificação de seu sistema de grafar, numa demonstração de consciência da política do idioma e de maturidade na defesa, difusão e ilustração da língua da Lusofonia.” SANDRONI, C. Presidente da ABL. Disponível em: http://www.academia.org.br. Acesso em: 10 nov. 2008.","""Acordo Ortográfico? Não, obrigado. Sou contra. Visceralmente contra. Filosoficamente contra. Linguisticamente contra. Eu gosto do ""c"" do ""actor"" e o ""p"" de ""cepticismo"". Representam um patrimônio, uma pegada etimológica que faz parte de uma identidade cultural. A pluralidade é um valor que deve ser estudado e respeitado. Aceitar essa aberração significa apenas que a irmandade entre Portugal e Brasil continua a ser a irmandade do atraso. COUTINHO, J. P. Folha de São Paulo. Ilustrada. 28 set.2008, E1 (adaptado).","""Há um conjunto de necessidades políticas e econômicas que visa a internacionalização do português como identidade e marca econômica"". ""É possível que o Fernando (Pessoa), como produtor de exportação, valha mais do que a PT (Portugal Telecom). Tem um valor econômico único."" RIBEIRO, J. A. P. Ministro da Cultura de Portugal. Disponível em: http://ultimahora.publico.clix.pt. Acesso em: 10 nov. 2008.","""É um acto cívico batermo-nos contra o Acordo Ortográfico."" ""O Acordo não leva a unidade nenhuma."" ""Não se pode aplicar na ordem interna um instrumento que não está aceito internacionalmente” e nem assegura “a defesa da língua como património, como prevê a Constituição nos artigos 9º e 68º.” MOURA, V. G. Escritor e eurodeputado. Disponível em: www.mundoportugues.org. Acesso em: 10 nov. 2008.","“Se é para ter uma lusofonia, o conceito [unificação da língua] deve ser mais abrangente e temos de estar em paridade. Unidade não significa que temos que andar todos ao mesmo passo. Não é necessário que nos tornemos homogéneos. Até porque o que enriquece a língua portuguesa são as diversas literaturas e formas de utilização.” RODRIGUES, M. H. Presidente do Instituto Português do Oriente, sediado em Macau. Disponível em: http://taichungpou.blogspot.com. Acesso em: 10 nov. 2008 (adaptado).","C",""
"linguagens",2010,122," Texto I O chamado “fumante passivo” é aquele indivíduo que não fuma, mas acaba respirando a fumaça dos cigarros fumados ao seu redor. Até hoje, discutem-se muito os efeitos do fumo passivo, mas uma coisa é certa: quem não fuma não é obrigado a respirar a fumaça dos outros. O fumo passivo é um problema de saúde pública em todos os países do mundo. Na Europa, estima-se que 79% das pessoas estão expostas à fumaça “de segunda mão”, enquanto, nos Estados Unidos, 88% dos não fumantes acabam fumando passivamente. A Sociedade do Câncer da Nova Zelândia informa que o fumo passivo é a terceira entre as principais causas de morte no país, depois do fumo ativo e do uso de álcool. Disponível em: www.terra.com.br. Acesso em: 27 abr. 2010 (fragmento). "," Ao abordar a questão do tabagismo, os textos I e II procuram demonstrar que ","a quantidade de cigarros consumidos por pessoa, diariamente, excede o máximo de nicotina recomendado para os indivíduos, inclusive para os não fumantes.","para garantir o prazer que o indivíduo tem ao fumar, será necessário aumentar as estatísticas de fumo passivo.","a conscientização dos fumantes passivos é uma maneira de manter a privacidade de cada indivíduo e garantir a saúde de todos.","os não fumantes precisam ser respeitados e poupados, pois estes também estão sujeitos às doenças causadas pelo tabagismo.","o fumante passivo não é obrigado a inalar as mesmas toxinas que um fumante, portanto depende dele evitar ou não a contaminação proveniente da exposição ao fumo.","D","enem-data/enem-2010/122-images/context_img_0.png"
"linguagens",2010,123," “Todas as manhãs quando acordo, experimento um prazer supremo: o de ser Salvador Dalí.” NÉRET, G. Salvador Dalí. Taschen, 1996. "," Assim escreveu o pintor dos “relógios moles” e das “girafas em chamas” em 1931. Esse artista excêntrico deu apoio ao general Franco durante a Guerra Civil Espanhola e, por esse motivo, foi afastado do movimento surrealista por seu líder, André Breton. Dessa forma, Dalí criou seu próprio estilo, baseado na interpretação dos sonhos e nos estudos de Sigmund Freud, denominado “método de interpretação paranoico”. Esse método era constituído por textos visuais que demonstram imagens ","do fantástico, impregnado de civismo pelo governo espanhol, em que a busca pela emoção e pela dramaticidade desenvolveram um estilo incomparável.","do onírico, que misturava sonho com realidade e inconsciente como um universo único ou pessoal.","da linha inflexível da razão, dando vazão a uma forma de produção despojada no traço, na temática e nas formas vinculadas ao real.","do reflexo que, apesar do termo ""paranoico"", possui sobriedade e elegância advindas de uma técnica de cores discretas e desenhos precisos.","da expressão e intensidade entre o consciente e a liberdade, declarando o amor pela forma de conduzir o enredo histórico dos personagens retratados.","B",""
"linguagens",2010,124," Choque a 36 000 km/h A faixa que vai de 160 quilômetros de altitude em volta da terra assemelha-se a uma avenida congestionada  onde orbitam 3 000 satélites ativos. Eles disputam espaço com 17 000 fragmentos de artefatos lançados pela  Terra e que se desmancharam – foguetes, satélites desativados e até ferramentas perdidas por astronautas. Com um tráfego celeste tão intenso, era questão de tempo para que acontecesse um acidente de grandes proporções, como o da semana passada. Na terça-feira, dois satélites em órbita desde os anos 90 colidiram em um ponto 790 quilômetros acima da Sibéria. A trombada dos satélites chama a atenção para os riscos que oferece a montanha de lixo espacial em órbita. Como os objetos viajam a grande velocidade, mesmo um  pequeno fragmento de 10 centímetros poderia causar estragos consideráveis no telescópio Hubble ou na estação espacial Internacional — nesse caso pondo em risco a vida dos astronautas que lá trabalham. Revista Veja. 18 set. 2009 (adaptado). "," Levando-se em consideração os elementos constitutivos de um texto jornalístico, infere-se que o autor teve como objetivo ","exaltar o emprego da língua figurada.","criar suspense e despertar temor no leitor.","influenciar a opinião dos leitores sobre o tema, com as marcas argumentativas de seu posicionamento.","induzir o leitor a pensar que os satélites artificiais representam um grande perigo para toda a humanidade.","exercitar a ironia ao empregar “avenida congestionada”; “tráfego celeste tão intenso”; “montanha de lixo”.","C",""
"linguagens",2010,125," A carreira do crime Estudo feito por pesquisadores da Fundação Oswaldo Cruz sobre adolescentes recrutados pelo tráfico de drogas nas favelas cariocas expõe as bases sociais dessas quadrilhas, contribuindo para explicar as dificuldades que o Estado enfrenta no combate ao crime organizado. O tráfico oferece ao jovem de escolaridade precária (nenhum dos entrevistados havia completado o ensino fundamental) um plano de carreira bem estruturado, com salários que variam de R$ 400,00 a R$ 12.000 mensais. Para uma base de comparação, convém notar que, segundo dados do IBGE de 2001, 59% da população brasileira com mais de dez anos que declara ter uma atividade remunerada ganha no máximo o ‘piso salarial’ oferecido pelo crime. Dos traficantes ouvidos pela pesquisa, 25% recebiam mais de R$ 2.000 mensais; já na população brasileira essa taxa não ultrapassa 6%. Tais rendimentos mostram que as políticas sociais compensatórias, como o Bolsa-Escola (que paga R$ 15 mensais por aluno matriculado), são por si só incapazes de impedir que o narcotráfico continue aliciando crianças provenientes de estratos de baixa renda: tais políticas aliviam um pouco o orçamento familiar e incentivam os pais a manterem os filhos estudando, o que de modo algum impossibilita a opção pela deliquência. No mesmo sentido, os programas voltados aos jovens vulneráveis ao crime organizado (circo-escola, oficinas de cultura, escolinhas de futebol) são importantes, mas não resolvem o problema. A única maneira de reduzir a atração exercida pelo tráfico é a repressão, que aumenta os riscos para os que escolhem esse caminho. Os rendimentos pagos aos adolescentes provam isso: eles são elevados precisamente porque a possibilidade de ser preso não é desprezível. É preciso que o Executivo federal e os estaduais desmontem as organizações paralelas erguidas pelas quadrilhas, para que a certeza de punição elimine o fascínio dos salários do crime. Editorial. Folha de São Paulo. 15 jan. 2003. "," No Editorial, o autor defende a tese de que “as políticas sociais que procuram evitar a entrada dos jovens compensatória que aquela oferecida pelos programas do governo”. Para comprovar sua tese, o autor apresenta ","instituições que divulgam o crescimento de jovens no crime organizado.","sugestões que ajudam a reduzir a atração exercida pelo crime organizado.","políticas sociais que impedem o aliciamento de crianças no crime organizado.","pesquisadores que se preocupam com os jovens envolvidos no crime organizado.","números que comparam os valores pagos entre os programas de governo e o crime organizado.","E",""
"linguagens",2010,126," A carreira do crime Estudo feito por pesquisadores da Fundação Oswaldo Cruz sobre adolescentes recrutados pelo tráfico de drogas nas favelas cariocas expõe as bases sociais dessas quadrilhas, contribuindo para explicar as dificuldades que o Estado enfrenta no combate ao crime organizado. O tráfico oferece ao jovem de escolaridade precária (nenhum dos entrevistados havia completado o ensino fundamental) um plano de carreira bem estruturado, com salários que variam de R$ 400,00 a R$ 12.000 mensais. Para uma base de comparação, convém notar que, segundo dados do IBGE de 2001, 59% da população brasileira com mais de dez anos que declara ter uma atividade remunerada ganha no máximo o ‘piso salarial’ oferecido pelo crime. Dos traficantes ouvidos pela pesquisa, 25% recebiam mais de R$ 2.000 mensais; já na população brasileira essa taxa não ultrapassa 6%. Tais rendimentos mostram que as políticas sociais compensatórias, como o Bolsa-Escola (que paga R$ 15 mensais por aluno matriculado), são por si só incapazes de impedir que o narcotráfico continue aliciando crianças provenientes de estratos de baixa renda: tais políticas aliviam um pouco o orçamento familiar e incentivam os pais a manterem os filhos estudando, o que de modo algum impossibilita a opção pela deliquência. No mesmo sentido, os programas voltados aos jovens vulneráveis ao crime organizado (circo-escola, oficinas de cultura, escolinhas de futebol) são importantes, mas não resolvem o problema. A única maneira de reduzir a atração exercida pelo tráfico é a repressão, que aumenta os riscos para os que escolhem esse caminho. Os rendimentos pagos aos adolescentes provam isso: eles são elevados precisamente porque a possibilidade de ser preso não é desprezível. É preciso que o Executivo federal e os estaduais desmontem as organizações paralelas erguidas pelas quadrilhas, para que a certeza de punição elimine o fascínio dos salários do crime. Editorial. Folha de São Paulo. 15 jan. 2003. "," Com base nos argumentos do autor, o texto aponta para ","uma denúncia de quadrilhas que se organizam em torno do narcotráfico.","a constatação de que o narcotráfico restringe-se aos centros urbanos.","a informação de que as políticas sociais compensatórias eliminarão a atividade criminosa a longo prazo.","o convencimento do leitor de que para haver a superação do problema do narcotráfico é preciso aumentar a ação policial.","uma exposição numérica realizada com o fim de mostrar que o negócio do narcotráfico é vantajoso e sem riscos.","D",""
"linguagens",2010,127," Venho solicitar a clarividente atenção de Vossa Excelência para que seja conjurada uma calamidade que está  prestes a desabar em cima da juventude feminina do Brasil. Refiro-me, senhor presidente, ao movimento entusiasta que está empolgando centenas de moças, atraindo-as para se transformarem em jogadoras de futebol, sem se levar em conta que a mulher não poderá praticar este esporte violento sem afetar, seriamente, o equilíbrio fisiológicos de suas funções orgânicas, devido à natureza que dispôs a ser mãe, Ao que dizem os jornais, no Rio de Janeiro, já estão formados nada menos de dez quadros femininos. Em São Paulo e Belo Horizonte também já estão se constituindo outros. E, neste crescendo, dentro de um ano, é provável que em  todo o Brasil estejam organizados uns 200 clubes femininos de futebol: ou seja: 200 núcleos destroçados da  saúde de 2,2 mil futuras mães, que, além do mais, ficarão presas a uma mentalidade depressiva e propensa aos exibicionismos rudes e extravagantes. Coluna Pênalti. Carta Capital. 28 abr. 2010. "," O trecho é parte de uma carta de um cidadão brasileiro, José Fuzeira, encaminhada, em abril de 1940, ao então presidente da República Getúlio Vargas. As opções linguísticas de Fuzueira mostram que seu texto foi elaborado em linguagem ","regional, adequada à troca de informações na situação apresentada.","jurídica, exigida pelo tema relacionado ao domínio do futebol.","coloquial, considerando-se que ele era um cidadão brasileiro comum.","culta, adequando-se ao seu interlocutor e à situação de comunicação. ","informal, pressupondo o grau de escolaridade de seu interlocutor.","D",""
"linguagens",2010,128," Negrinha Negrinha era uma pobre órfã de sete anos. Preta? Não; fusca, mulatinha escura, de cabelos ruços e olhos assustados. Nascera na senzala, de mãe escrava, e seus primeiros anos vivera-os pelos cantos escuros da cozinha, sobre velha esteira e trapos imundos. Sempre escondida, que a patroa não gostava de crianças. Excelente senhora, a patroa. Gorda, rica, dona do mundo, amimada dos padres, com lugar certo na igreja e  camarote de luxo reservado no céu. Entaladas as banhas no trono (uma cadeira de balanço na sala de jantar),  ali bordava, recebia as amigas e o vigário, dando audiências, discutindo o tempo. Uma virtuosa senhora em  suma – “dama de grandes virtudes apostólicas, esteio da religião e da moral”, dizia o reverendo. Ótima, a dona Inácia. Mas não admitia choro de criança. Ai! Punha-lhe os nervos em carne viva. […] A excelente dona Inácia era mestra na arte de judiar de crianças. Vinha da escravidão, fora senhora de escravos – e daquelas ferozes, amigas de ouvir cantar o bolo e zera ao regime novo – essa indecência de negro igual. LOBATO, M. Negrinha. In: MORICONE, I. Os cem melhores contos brasileiros do século. Rio de Janeiro: Objetiva, 2000 (fragmento). "," A narrativa focaliza um momento histórico-social de valores contraditórios. Essa contradição infere-se, no contexto, pela ","falta de aproximação entre a menina e a senhora, preocupada com as amigas.","receptividade da senhora para com os padres, mas deselegante para com as beatas.","ironia do padre a respeito da senhora, que era perversa com as crianças.","resistência da senhora em aceitar a liberdade dos negros, evidenciada no final do texto.","rejeição aos criados por parte da senhora, que preferia tratá-los com castigos.","D",""
"linguagens",2010,129," Capítulo III Um criado trouxe o café. Rubião pegou na xícara e, enquanto lhe deitava açúcar, ia disfarçadamente mirando  a bandeja, que era de prata lavrada. Prata, ouro, eram os metais que amava de coração; não gostava de  bronze, mas o amigo Palha disse-lhe que era matéria de preço, e assim se explica este par de figuras que esta aqui na sala: um Mefistófeles e um Fausto. Tivesse, porém, de escolher, escolheria a bandeja – primor de argentaria, execução fina  e acabada. O criado esperava teso e sério. Era espanhol; e não foi sem resistência  que Rubião o aceitou das mãos de Cristiano; por mais que lhe dissesse que estava acostumado aos seus crioulos de Minas, e não queria línguas estrangeiras em casa, o amigo Palha insistiu, demonstrando-lhe a  necessidade de ter criados brancos. Rubião cedeu com pena. O seu bom pajem, que ele queria pôr na sala, como um pedaço da província, nem pôde deixar na cozinha, onde reinava um francês, Jean; foi degradado a outros serviços. ASSIS, M. Quincas Borba. In: Obra completa. V.1. Rio de Janeiro: Nova Aguilar, 1993 (fragmento). "," Quincas Borba situa-se entre as obras-primas do autor e da literatura brasileira. No fragmento apresentado, a peculiaridade do texto que garante a universalização de sua abordagem reside ","no conflito entre o passado pobre e o presente rico, que simboliza o triunfo da aparência sobre a essência.","no sentimento de nostalgia do passado devido à substituição da mão de obra escrava pela dos imigrantes. ","na referência a Fausto e Mefistófeles, que representam o desejo de eternização de Rubião.","na admiração dos metais por parte de Rubião, que metaforicamente representam a durabilidade dos bens produzidos pelo trabalho.","na resistência de Rubião aos criados estrangeiros, que reproduz o sentimento de xenofobia.","A",""
"linguagens",2010,130," O Flamengo começou a partida no ataque, enquanto o Botafogo procurava fazer uma forte marcação no meio campo e tentar lançamentos para Victor Simões, isolado entre os zagueiros rubro-negros. Mesmo com mais posse de bola, o time dirigido por Cuca tinha grande dificuldade de chegar à área alvinegra por causa do bloqueio montado pelo Botafogo na frente da sua área. No entanto, na primeira chance rubro-negra, saiu o gol. Após cruzamento da direita de Ibson, a zaga alvinegra rebateu a bola de cabeça para o meio da área. Kléberson apareceu na jogada e cabeceou por cima do goleiro Renan. Ronaldo Angelim apareceu nas costas da defesa e empurrou para o fundo da rede quase que em cima da linha: Flamengo 1 a 0. Disponível em: http://momentodofutebol.blogspot.com (adaptado). "," O texto, que narra uma parte do jogo final do Campeonato Carioca de futebol, realizado em 2009, contém vários conectivos, sendo que ","após é conectivo de causa, já que apresenta o motivo de a zaga alvinegra ter rebatido a bola de cabeça.","enquanto conecta duas opções possíveis para serem aplicadas no jogo.","no entanto tem significado de tempo, porque ordena os fatos observados no jogo em ordem cronológica de ocorrência.","mesmo traz ideia de concessão, já que “com mais posse de bola"", ter dificuldade não é algo naturalmente esperado.","por causa de indica consequência, porque as tentativas de ataque do Flamengo motivaram o Botafogo a fazer um bloqueio.","D",""
"linguagens",2010,131," Superinteressante.	Ed.	256,	set.	2008"," Segundo pesquisas recentes, é irrelevante a diferença entre sexos para se avaliar a inteligência. Com relação às tendências para áreas do conhecimento, por sexo, levando em conta a matrícula em cursos universitários brasileiros, ","os homens estão matriculados em menor proporção em cursos de Matemática que em Medicina por lidarem melhor com pessoas.","as mulheres estão matriculadas em maior percentual em cursos que exigem capacidade de compreensão dos seres humanos.","as mulheres estão matriculadas em percentual maior em Física que em Mineração por tenderem a trabalhar melhor com abstrações.","as homens e as mulheres estão matriculados na mesma proporção em cursos que exigem habilidades semelhantes na mesma área.","as mulheres estão matriculadas em menor número em Psicologia por sua habilidade de lidarem melhor com coisas que com sujeitos.","B","enem-data/enem-2010/131-images/context_img_0.png"
"linguagens",2010,132," Após	estudar	na	Europa,	Anita	Malfatti	retornou	ao	Brasil	com	uma	mostra	que	abalou	a	cultura	nacional	do	início	do	século	XX.	Elogiada	por	seus	mestres	na	Europa,	Anita	se	considerava	pronta	para	mostrar	seu	trabalho	no	Brasil,	mas	enfrentou as duras críticas de Monteiro Lobato. "," Com a intenção de criar uma arte que valorizasse a cultura brasileira, Anita Malfatti e outros artistas modernistas ","  buscaram libertar a arte brasileira das normas acadêmicas europeias, valorizando as cores, a originalidade e os temas nacionais. "," defenderam a liberdade limitada de uso da cor, até então utilizada de forma irrestrita, afetando a criação artística nacional. "," representaram	a	ideia	de	que	a	arte	deveria	copiar	fielmente	a	natureza,	tendo	como	finalidade	a	prática	educativa. "," mantiveram	de	forma	fi	el	a	realidade	nas	fi	guras	retratadas,	defendendo	uma	liberdade	artística	ligada	à	tradição	acadêmica. "," buscaram a liberdade na composição de	suas	fi	guras,	respeitando	limites	de	temas	abordados. "," A ",""
"linguagens",2010,133," É muito raro que um novo modo de comunicação ou de expressão suplante completamente os anteriores. Fala- se menos desde que a escrita foi inventada? Claro que não. Contudo, a função da palavra viva mudou, uma parte de suas missões nas culturas puramente orais tendo sido preenchida pela escrita: transmissão dos conhecimentos e das narrativas, estabelecimento de contratos, realização dos principais atos rituais ou sociais etc. Novos estilos de conhecimento (o conhecimento “teórico”, por exemplo) e novos gêneros (o código de leis, o romance etc.) surgiram. A escrita não fez com que a o sistema da comunicação e da memória social. A fotografia substituiu a pintura? Não, ainda há pintores ativos. As pessoas continuam, mais do que nunca, a visitar museus, exposições e galerias, compram as obras dos artistas para pendurá-las em casa. Em contrapartida, é verdade que os pintores, os desenhistas, os gravadores, os escultores não são mais – como foram até o século XIX – os únicos produtores de imagens. LÉVY, P. Cibercultura. São Paulo: Ed. 34, 1999 (fragmento). "," A substituição pura e simples do antigo pelo novo ou do natural pelo técnico tem sido motivo de preocupação de muita gente. O texto encaminha uma discussão em torno desse temor ao ","considerar as relações entre o conhecimento teórico e o conhecimento empírico e acrescenta que novos gêneros textuais surgiram com o progresso.","observar que a língua escrita não é uma transcrição fiel da língua oral e explica que as palavras antigas devem ser utilizadas para preservar a tradição.","perguntar sobre a razão das pessoas visitarem museus, exposições, etc., e reafirma que os fotógrafos são os únicos responsáveis pela produção de obras de arte.","reconhecer que as pessoas temem que o avanço dos meios de comunicação, inclusive on-line, substitua o homem e leve alguns profissionais ao esquecimento.","revelar o receio das pessoas em experimentar novos meios de comunicação, com medo de sentirem retrógradas.","A",""
"linguagens",2010,134," Texto I Eu amo a rua. Esse sentimento de natureza toda íntima não vos seria revelado por mim se não julgasse, e  razões não tivesse para julgar, que este amor assim absoluto e assim exagerado é partilhado por todos vós.  Nós somos irmãos, nós nos sentimos parecidos e iguais; nas cidades, nas aldeias, nos povoados, não porque  soframos, com a dor e os desprazeres, a lei e a polícia, mas porque nos une, nivela e agremia o amor da rua.  É este mesmo o sentimento imperturbável e indissolúvel, o único que, como a própria vida, resiste às idades e  às épocas. RIO, J. A rua. In: A alma encantadora das ruas. São Paulo: Companhia das Letras, 2008 (fragmento). Texto II A rua dava-lhe uma força de fisionomia, mais consciência dela. Como se sentia estar no seu reino, na região  em que era rainha e imperatriz. O olhar cobiçoso dos homens e o de inveja das mulheres acabavam o  sentimento de sua personalidade, exaltavam-no até. Dirigiu-se para a rua do Catete com o seu passo miúdo e  sólido. […] No caminho trocou cumprimento com as raparigas pobres de uma casa de cômodos da vizinhaça. […] E debaixo dos olhares maravilhados das pobres raparigas, ela continuou o seu caminho, arrepanhando a saia, satisfeita que nem uma duquesa atravessando os seus domínios. BARRETO, L. Um e outro. In: Clara dos anjos. Rio de Janeiro: Editora Mérito (fragmento). "," A experiência urbana é um tema recorrente em crônicas, contos e romances do final do século XIX  e início do XX, muitos dos quais elegem a rua para explorar essa experiência. Nos fragmentos I e II, a rua é vista, respectivamente, como lugar que ","desperta sensações contraditórias e desejo de reconhecimento.","favorece o cultivo da intimidade e a exposição dos dotes físicos.","possibilita vínculos pessoais duradouros e encontros casuais.","propicia o sentido de comunidade e a exibição pessoal.","promove o anonimato e a segregação social.","D",""
"linguagens",2010,135," Fora da ordem Em 1588, o engenheiro militar italiano Agostinho Romelli publicou Le Diverse et Artificiose Machine, no qual descrevia uma máquina de ler livros. Montada para girar verticalmente, como uma roda de hamster, a  invenção permitia que o leitor fosse de um texto ao outro sem se levantar de sua cadeira. Hoje podemos alternar entre documentos com muito mais facilidade – um clique no mouse é suficiente para acessarmos imagens, textos, vídeos e sons instantaneamente. Para isso, usamos o computador, e  principalmente a internet – tecnologias que não estavam disponíveis no Renascimento, época em que Romelli viveu. BERCITTO, D. Revista Língua Portuguesa. Ano II. N°14. "," O inventor italiano antecipou, no século XVI, um dos princípios definidores do hipertexto: a quebra de linearidade na leitura e a possibilidade de acesso ao texto conforme o interesse do leitor. Além de ser característica essencial da internet, do ponto de vista da produção do texto, a hipertextualidade se manifesta  também em textos impressos, como ","dicionários, pois a forma do texto dá liberdade de acesso à informação.","documentários, pois o autor faz uma seleção dos fatos e das imagens.","relatos pessoais, pois o narrador apresenta sua percepção dos fatos.","editoriais, pois o editorialista faz uma abordagem detalhada dos fatos.","romances românticos, pois os eventos ocorrem em diversos cenários.","A",""

